image_name,pixel_accuracy,crop_iou,crop_precision,crop_recall,crop_f1,weed_iou,weed_precision,weed_recall,weed_f1
_2016-05-27-10-26-48_5_frame30,0.9978,0.9676,0.9755,0.9917,0.9836,0.4536,0.8829,0.4827,0.6241
_2016-05-27-10-26-48_5_frame31,0.9974,0.9788,0.9807,0.9980,0.9893,0.7978,0.9267,0.8516,0.8875
_2016-05-27-10-26-48_5_frame32,0.9971,0.9710,0.9723,0.9986,0.9853,0.9099,0.9344,0.9720,0.9528
_2016-05-27-10-26-48_5_frame33,0.9969,0.9730,0.9799,0.9928,0.9863,0.4946,0.5005,0.9767,0.6618
_2016-05-27-10-26-48_5_frame34,0.9974,0.9738,0.9769,0.9968,0.9867,0.6726,0.6847,0.9743,0.8042
_2016-05-27-10-26-48_5_frame35,0.9975,0.9758,0.9779,0.9978,0.9877,0.7648,0.7888,0.9617,0.8667
_2016-05-27-10-26-48_5_frame36,0.9976,0.9705,0.9729,0.9975,0.9850,0.8096,0.8930,0.8966,0.8948
_2016-05-27-10-26-48_5_frame37,0.9982,0.9751,0.9786,0.9964,0.9874,0.7732,0.8388,0.9082,0.8721
_2016-05-27-10-26-48_5_frame38,0.9981,0.9750,0.9771,0.9978,0.9873,0.6880,0.6938,0.9880,0.8152
_2016-05-27-10-26-48_5_frame39,0.9985,0.9817,0.9831,0.9985,0.9908,0.6429,0.6767,0.9278,0.7826
_2016-05-27-10-26-48_5_frame4,0.9992,0.9634,0.9767,0.9860,0.9813,0.8088,0.8209,0.9821,0.8943
_2016-05-27-10-26-48_5_frame40,0.9967,0.9710,0.9796,0.9910,0.9853,0.7363,0.8702,0.8271,0.8481
_2016-05-27-10-26-48_5_frame41,0.9995,0.9720,0.9897,0.9819,0.9858,0.2900,0.5511,0.3796,0.4496
_2016-05-27-10-26-48_5_frame42,0.9976,0.9786,0.9823,0.9961,0.9892,0.4346,0.5743,0.6410,0.6058
_2016-05-27-10-26-48_5_frame43,0.9978,0.9769,0.9788,0.9981,0.9883,0.4809,0.5033,0.9152,0.6495
_2016-05-27-10-26-48_5_frame44,0.9977,0.9679,0.9729,0.9947,0.9837,0.0000,0.0000,0.0000,0.0000
_2016-05-27-10-26-48_5_frame45,0.9975,0.9728,0.9804,0.9921,0.9862,0.4507,0.4559,0.9754,0.6213
_2016-05-27-10-26-48_5_frame46,0.9968,0.9773,0.9783,0.9990,0.9885,0.8065,0.8230,0.9756,0.8929
_2016-05-27-10-26-48_5_frame47,0.9971,0.9780,0.9800,0.9980,0.9889,0.4215,0.6190,0.5693,0.5931
_2016-05-27-10-26-48_5_frame48,0.9989,0.9768,0.9812,0.9955,0.9883,0.6860,0.6882,0.9952,0.8137
_2016-05-27-10-26-48_5_frame49,0.9979,0.9801,0.9817,0.9984,0.9900,0.0000,0.0000,0.0000,0.0000
_2016-05-27-10-26-48_5_frame5,0.9989,0.9718,0.9787,0.9928,0.9857,0.8152,0.8466,0.9565,0.8982
_2016-05-27-10-26-48_5_frame50,0.9982,0.9764,0.9811,0.9951,0.9880,0.7694,0.8282,0.9154,0.8696
_2016-05-27-10-26-48_5_frame51,0.9977,0.9833,0.9861,0.9971,0.9916,0.8163,0.8407,0.9657,0.8989
_2016-05-27-10-26-48_5_frame52,0.9980,0.9725,0.9764,0.9959,0.9860,0.8593,0.9043,0.9452,0.9243
_2016-05-27-10-26-48_5_frame53,0.9974,0.9758,0.9806,0.9950,0.9877,0.0000,0.0000,0.0000,0.0000
_2016-05-27-10-26-48_5_frame54,0.9983,0.9838,0.9861,0.9976,0.9918,0.5417,0.8729,0.5881,0.7028
_2016-05-27-10-26-48_5_frame55,0.9973,0.9781,0.9812,0.9968,0.9889,0.5205,0.5332,0.9562,0.6847
_2016-05-27-10-26-48_5_frame56,0.9978,0.9809,0.9828,0.9980,0.9904,0.6574,0.6723,0.9674,0.7933
_2016-05-27-10-26-48_5_frame57,0.9986,0.9766,0.9801,0.9964,0.9882,0.6568,0.8722,0.7267,0.7929
_2016-05-27-10-26-48_5_frame58,0.9981,0.9807,0.9835,0.9971,0.9902,0.6436,0.7817,0.7845,0.7831
_2016-05-27-10-26-48_5_frame59,0.9982,0.9731,0.9814,0.9914,0.9864,0.5674,0.6250,0.8602,0.7240
_2016-05-27-10-26-48_5_frame6,0.9992,0.9676,0.9778,0.9894,0.9835,0.8747,0.9343,0.9320,0.9331
_2016-05-27-10-26-48_5_frame60,0.9972,0.9717,0.9808,0.9905,0.9856,0.8727,0.9006,0.9656,0.9320
_2016-05-27-10-26-48_5_frame61,0.9980,0.9727,0.9757,0.9969,0.9862,0.6587,0.7463,0.8488,0.7942
_2016-05-27-10-26-48_5_frame62,0.9974,0.9751,0.9807,0.9941,0.9874,0.8344,0.8640,0.9605,0.9097
_2016-05-27-10-26-48_5_frame63,0.9981,0.9571,0.9892,0.9672,0.9781,0.8661,0.8821,0.9795,0.9282
_2016-05-27-10-26-48_5_frame64,0.9983,0.9776,0.9813,0.9961,0.9886,0.7259,0.9601,0.7485,0.8412
_2016-05-27-10-26-48_5_frame65,0.9974,0.9732,0.9774,0.9956,0.9864,0.6029,0.7363,0.7690,0.7523
_2016-05-27-10-26-48_5_frame66,0.9962,0.9598,0.9765,0.9825,0.9795,0.0000,0.0000,0.0000,0.0000
_2016-05-27-10-26-48_5_frame67,0.9993,0.9620,0.9786,0.9827,0.9807,0.8349,0.9112,0.9089,0.9100
_2016-05-27-10-26-48_5_frame68,0.9980,0.9736,0.9751,0.9985,0.9866,0.0000,0.0000,0.0000,0.0000
_2016-05-27-10-26-48_5_frame69,0.9992,0.9589,0.9784,0.9797,0.9790,0.0000,0.0000,0.0000,0.0000
_2016-05-27-10-26-48_5_frame7,0.9991,0.9642,0.9759,0.9877,0.9817,0.7649,0.8246,0.9136,0.8668
_2016-05-27-10-26-48_5_frame70,0.9981,0.9796,0.9821,0.9974,0.9897,0.5773,0.8230,0.6591,0.7320
_2016-05-27-10-26-48_5_frame71,0.9987,0.9752,0.9838,0.9911,0.9874,0.8971,0.9316,0.9604,0.9458
_2016-05-27-10-26-48_5_frame72,0.9997,0.9598,0.9802,0.9788,0.9795,0.8123,0.8482,0.9505,0.8964
_2016-05-27-10-26-48_5_frame73,0.9990,0.9839,0.9856,0.9983,0.9919,0.6847,0.7136,0.9441,0.8128
_2016-05-27-10-26-48_5_frame74,0.9987,0.9719,0.9755,0.9962,0.9857,0.0000,0.0000,0.0000,0.0000
_2016-05-27-10-26-48_5_frame75,0.9985,0.9822,0.9841,0.9980,0.9910,0.0000,0.0000,0.0000,0.0000
_2016-05-27-10-26-48_5_frame76,0.9985,0.9778,0.9795,0.9982,0.9888,0.0000,0.0000,0.0000,0.0000
_2016-05-27-10-26-48_5_frame77,0.9982,0.9781,0.9808,0.9972,0.9889,0.0000,0.0000,0.0000,0.0000
_2016-05-27-10-26-48_5_frame78,0.9988,0.9630,0.9756,0.9868,0.9811,0.9186,0.9424,0.9732,0.9576
_2016-05-27-10-26-48_5_frame79,0.9990,0.9497,0.9787,0.9697,0.9742,0.8291,0.8534,0.9668,0.9066
_2016-05-27-10-26-48_5_frame8,0.9988,0.9648,0.9784,0.9857,0.9821,0.0000,0.0000,0.0000,0.0000
_2016-05-27-10-26-48_5_frame80,0.9983,0.9620,0.9822,0.9791,0.9806,0.0000,0.0000,0.0000,0.0000
_2016-05-27-10-26-48_5_frame81,0.9987,0.9765,0.9812,0.9952,0.9881,0.8319,0.9245,0.8925,0.9082
_2016-05-27-10-26-48_5_frame82,0.9971,0.9716,0.9834,0.9879,0.9856,0.2252,0.8810,0.2322,0.3675
_2016-05-27-10-26-48_5_frame83,0.9972,0.9605,0.9810,0.9786,0.9798,0.0000,0.0000,0.0000,0.0000
_2016-05-27-10-26-48_5_frame84,0.9968,0.9700,0.9811,0.9885,0.9848,0.4112,0.4122,0.9946,0.5828
_2016-05-27-10-26-48_5_frame85,0.9972,0.9736,0.9830,0.9903,0.9866,0.0000,0.0000,0.0000,0.0000
_2016-05-27-10-26-48_5_frame86,0.9990,0.9463,0.9755,0.9693,0.9724,0.4233,0.5985,0.5912,0.5949
_2016-05-27-10-26-48_5_frame87,0.9984,0.9645,0.9727,0.9913,0.9819,0.5025,0.8866,0.5370,0.6689
_2016-05-27-10-26-48_5_frame88,0.9983,0.9711,0.9764,0.9944,0.9853,0.8128,0.8128,1.0000,0.8967
_2016-05-27-10-26-48_5_frame89,0.9985,0.9815,0.9846,0.9969,0.9907,0.5095,0.5244,0.9471,0.6750
_2016-05-27-10-26-48_5_frame9,0.9983,0.9617,0.9792,0.9818,0.9805,0.0000,0.0000,0.0000,0.0000
_2016-05-27-10-26-48_5_frame90,0.9974,0.9757,0.9771,0.9985,0.9877,0.7735,0.8513,0.8943,0.8723
_2016-05-27-10-26-48_5_frame91,0.9973,0.9779,0.9803,0.9975,0.9888,0.6934,0.7296,0.9333,0.8190
_2016-05-27-10-26-48_5_frame92,0.9990,0.9700,0.9782,0.9915,0.9848,0.9123,0.9234,0.9870,0.9541
_2016-05-27-10-26-48_5_frame93,0.9986,0.9560,0.9764,0.9787,0.9775,0.8415,0.8864,0.9432,0.9139
_2016-05-27-10-26-48_5_frame94,0.9978,0.9663,0.9773,0.9885,0.9829,0.0000,0.0000,0.0000,0.0000
_2016-05-27-10-26-48_5_frame95,0.9967,0.9746,0.9763,0.9982,0.9871,0.6212,0.8364,0.7071,0.7663
_2016-05-27-10-26-48_5_frame96,0.9977,0.9579,0.9712,0.9859,0.9785,0.7305,0.7567,0.9548,0.8443
_2016-05-27-10-26-48_5_frame97,0.9972,0.9697,0.9769,0.9925,0.9846,0.6749,0.9107,0.7228,0.8059
_2016-05-27-10-26-48_5_frame98,0.9989,0.9683,0.9729,0.9951,0.9839,0.6601,0.7053,0.9116,0.7953
_2016-05-27-10-26-48_5_frame99,0.9985,0.9692,0.9727,0.9964,0.9844,0.3934,0.3943,0.9944,0.5647
bonirob_2016-04-27-14-19-42_2_frame0,0.9997,0.5083,0.5168,0.9686,0.6740,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame1,1.0000,0.8730,0.9796,0.8891,0.9322,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame10,1.0000,0.8553,0.9939,0.8598,0.9220,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame100,0.9997,0.8607,0.9844,0.8726,0.9251,0.9357,0.9641,0.9695,0.9668
bonirob_2016-04-27-14-19-42_2_frame101,0.9998,0.8590,0.9303,0.9181,0.9242,0.4110,1.0000,0.4110,0.5826
bonirob_2016-04-27-14-19-42_2_frame102,0.9997,0.6989,0.7515,0.9089,0.8228,0.6967,0.9846,0.7044,0.8213
bonirob_2016-04-27-14-19-42_2_frame103,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame104,0.9997,0.7659,0.8226,0.9175,0.8674,0.6356,0.9795,0.6441,0.7772
bonirob_2016-04-27-14-19-42_2_frame105,0.9999,0.8814,0.9508,0.9235,0.9369,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame106,0.9999,0.0000,0.0000,0.0000,0.0000,0.4686,0.9769,0.4739,0.6382
bonirob_2016-04-27-14-19-42_2_frame107,0.9997,0.6856,0.7326,0.9144,0.8135,0.8531,0.9529,0.8907,0.9207
bonirob_2016-04-27-14-19-42_2_frame108,0.9996,0.8818,0.9735,0.9035,0.9372,0.8505,0.9750,0.8695,0.9192
bonirob_2016-04-27-14-19-42_2_frame109,0.9999,0.9073,1.0000,0.9073,0.9514,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame11,0.9999,0.8914,0.9344,0.9510,0.9426,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame110,0.9999,0.8756,0.9648,0.9044,0.9336,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame111,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame112,0.9997,0.9352,0.9912,0.9430,0.9665,0.6097,0.9841,0.6158,0.7575
bonirob_2016-04-27-14-19-42_2_frame113,0.9997,0.7741,0.9031,0.8442,0.8726,0.7739,0.9487,0.8077,0.8725
bonirob_2016-04-27-14-19-42_2_frame114,0.9999,0.8527,0.9386,0.9031,0.9205,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame115,0.9998,0.8423,0.9827,0.8550,0.9144,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame116,0.9988,0.2381,0.2936,0.5577,0.3847,0.4525,0.7649,0.5255,0.6230
bonirob_2016-04-27-14-19-42_2_frame117,0.9999,0.7695,0.9776,0.7833,0.8697,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame118,0.9996,0.9221,0.9898,0.9310,0.9595,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame119,0.9995,0.7018,0.7844,0.8695,0.8248,0.4994,0.6969,0.6381,0.6662
bonirob_2016-04-27-14-19-42_2_frame12,0.9999,0.8557,0.9282,0.9164,0.9223,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame120,0.9998,0.6471,0.7728,0.7990,0.7857,0.7542,0.7882,0.9458,0.8598
bonirob_2016-04-27-14-19-42_2_frame121,0.9997,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame122,0.9998,0.8504,0.9065,0.9322,0.9191,0.5900,0.9712,0.6005,0.7421
bonirob_2016-04-27-14-19-42_2_frame123,0.9996,0.7106,0.7572,0.9204,0.8308,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame124,0.9998,0.5074,0.5694,0.8233,0.6732,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame125,0.9998,0.7050,0.9637,0.7242,0.8270,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame126,0.9997,0.7210,0.9514,0.7486,0.8379,0.3095,0.4581,0.4883,0.4727
bonirob_2016-04-27-14-19-42_2_frame127,0.9999,0.8909,0.9640,0.9216,0.9423,0.8852,0.9686,0.9114,0.9391
bonirob_2016-04-27-14-19-42_2_frame128,0.9998,0.6174,0.9830,0.6241,0.7635,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame129,0.9990,0.6714,0.7202,0.9083,0.8034,0.1990,1.0000,0.1990,0.3319
bonirob_2016-04-27-14-19-42_2_frame13,1.0000,0.9244,0.9892,0.9338,0.9607,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame130,0.9998,0.8316,0.9066,0.9095,0.9081,0.6937,0.9967,0.6953,0.8192
bonirob_2016-04-27-14-19-42_2_frame131,0.9999,0.8477,0.9537,0.8841,0.9176,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame132,0.9998,0.8942,0.9773,0.9132,0.9442,0.7599,0.9779,0.7732,0.8636
bonirob_2016-04-27-14-19-42_2_frame133,0.9996,0.8740,0.9377,0.9279,0.9328,0.3494,0.6493,0.4307,0.5179
bonirob_2016-04-27-14-19-42_2_frame134,0.9993,0.3828,0.3925,0.9390,0.5536,0.8311,0.8931,0.9229,0.9078
bonirob_2016-04-27-14-19-42_2_frame135,0.9999,0.8727,0.9590,0.9065,0.9320,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame136,0.9993,0.4121,0.4300,0.9083,0.5837,0.0013,1.0000,0.0013,0.0025
bonirob_2016-04-27-14-19-42_2_frame137,0.9994,0.5123,0.6032,0.7726,0.6775,0.3395,0.6210,0.4282,0.5069
bonirob_2016-04-27-14-19-42_2_frame138,0.9999,0.7902,0.8837,0.8819,0.8828,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame139,0.9997,0.6405,0.6851,0.9078,0.7809,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame14,0.9999,0.8470,0.9537,0.8833,0.9172,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame140,0.9998,0.7338,0.9218,0.7825,0.8464,0.8343,0.9932,0.8391,0.9097
bonirob_2016-04-27-14-19-42_2_frame141,0.9997,0.8696,0.9339,0.9266,0.9303,0.8667,0.9858,0.8776,0.9286
bonirob_2016-04-27-14-19-42_2_frame142,0.9998,0.7121,0.7526,0.9299,0.8319,0.9456,0.9754,0.9686,0.9720
bonirob_2016-04-27-14-19-42_2_frame143,0.9997,0.8074,0.8577,0.9323,0.8935,0.3203,1.0000,0.3203,0.4852
bonirob_2016-04-27-14-19-42_2_frame144,0.9998,0.8850,0.9709,0.9091,0.9390,0.5376,0.5753,0.8914,0.6992
bonirob_2016-04-27-14-19-42_2_frame145,0.9998,0.8657,0.9457,0.9110,0.9280,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame146,0.9998,0.6667,0.7204,0.8994,0.8000,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame147,1.0000,0.8633,0.9619,0.8939,0.9267,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame148,0.9998,0.5806,0.6120,0.9187,0.7346,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame149,0.9999,0.8873,0.9858,0.8987,0.9403,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame15,0.9999,0.8720,0.9808,0.8871,0.9316,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame150,0.9996,0.5037,0.5231,0.9315,0.6700,0.4164,0.9957,0.4171,0.5879
bonirob_2016-04-27-14-19-42_2_frame151,0.9999,0.8179,0.9215,0.8791,0.8998,0.9332,0.9951,0.9375,0.9654
bonirob_2016-04-27-14-19-42_2_frame152,0.9994,0.4947,0.9475,0.5086,0.6619,0.2049,0.5115,0.2548,0.3402
bonirob_2016-04-27-14-19-42_2_frame153,0.9996,0.7366,0.7994,0.9035,0.8483,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame154,0.9998,0.6431,0.9069,0.6886,0.7828,0.7902,0.8719,0.8939,0.8828
bonirob_2016-04-27-14-19-42_2_frame155,0.9997,0.8855,0.9537,0.9252,0.9393,0.1086,1.0000,0.1086,0.1959
bonirob_2016-04-27-14-19-42_2_frame156,0.9996,0.8125,0.8574,0.9395,0.8966,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame157,0.9999,0.8750,0.9592,0.9089,0.9333,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame158,0.9999,0.7552,0.8498,0.8714,0.8605,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame159,0.9999,0.0060,1.0000,0.0060,0.0120,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame16,0.9999,0.6967,0.7402,0.9221,0.8212,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame160,0.9999,0.8335,0.8748,0.9464,0.9092,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame161,0.9999,0.8686,0.9752,0.8883,0.9297,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame162,0.9995,0.0000,0.0000,0.0000,0.0000,0.3824,0.8524,0.4095,0.5533
bonirob_2016-04-27-14-19-42_2_frame163,0.9999,0.8979,0.9703,0.9233,0.9462,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame164,0.9995,0.7774,0.9308,0.8250,0.8747,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame165,1.0000,0.7454,1.0000,0.7454,0.8541,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame166,0.9997,0.5359,0.5730,0.8923,0.6978,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame167,0.9997,0.8513,0.9249,0.9146,0.9197,0.6593,0.9959,0.6612,0.7947
bonirob_2016-04-27-14-19-42_2_frame169,0.9999,0.8619,0.9443,0.9081,0.9258,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame17,0.9999,0.5028,0.5268,0.9171,0.6692,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame170,0.9999,0.7986,0.8629,0.9147,0.8881,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame171,0.9999,0.8589,1.0000,0.8589,0.9241,0.8798,0.9947,0.8839,0.9361
bonirob_2016-04-27-14-19-42_2_frame172,0.9998,0.8546,0.9570,0.8887,0.9216,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame173,0.9999,0.8819,0.9622,0.9135,0.9372,0.8795,0.9930,0.8850,0.9359
bonirob_2016-04-27-14-19-42_2_frame174,0.9991,0.8006,0.8808,0.8979,0.8893,0.5418,0.6142,0.8213,0.7028
bonirob_2016-04-27-14-19-42_2_frame175,0.9998,0.8070,0.8410,0.9523,0.8932,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame176,0.9999,0.8346,0.8928,0.9275,0.9098,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame177,0.9999,0.7892,0.8758,0.8887,0.8822,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame178,0.9999,0.8488,0.9539,0.8851,0.9182,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame179,0.9996,0.7959,0.8725,0.9006,0.8863,0.2994,0.9586,0.3034,0.4609
bonirob_2016-04-27-14-19-42_2_frame18,0.9999,0.8020,0.9545,0.8338,0.8901,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame180,0.9997,0.5645,0.9879,0.5684,0.7216,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame181,0.9998,0.5060,0.5455,0.8750,0.6720,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame182,0.9998,0.8087,0.9813,0.8214,0.8943,0.8550,0.9965,0.8576,0.9218
bonirob_2016-04-27-14-19-42_2_frame183,0.9999,0.8979,0.9462,0.9462,0.9462,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame184,0.9996,0.6054,0.9839,0.6114,0.7542,0.5662,0.7086,0.7381,0.7230
bonirob_2016-04-27-14-19-42_2_frame185,0.9998,0.8475,0.9937,0.8521,0.9175,0.0915,1.0000,0.0915,0.1677
bonirob_2016-04-27-14-19-42_2_frame186,0.9996,0.4052,1.0000,0.4052,0.5767,0.8283,0.8559,0.9625,0.9061
bonirob_2016-04-27-14-19-42_2_frame187,0.9997,0.8693,0.9725,0.8913,0.9301,0.1478,1.0000,0.1478,0.2575
bonirob_2016-04-27-14-19-42_2_frame188,0.9996,0.6240,0.6681,0.9042,0.7684,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame189,0.9997,0.7207,0.7986,0.8808,0.8377,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame19,0.9999,0.8690,0.9445,0.9157,0.9299,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame190,1.0000,0.8459,0.9958,0.8489,0.9165,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame191,0.9999,0.9064,0.9686,0.9339,0.9509,0.8847,0.9979,0.8864,0.9388
bonirob_2016-04-27-14-19-42_2_frame192,0.9999,0.7979,0.9726,0.8162,0.8876,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame193,0.9995,0.5427,0.5731,0.9108,0.7035,0.0952,1.0000,0.0952,0.1739
bonirob_2016-04-27-14-19-42_2_frame194,0.9998,0.6398,0.9258,0.6744,0.7803,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame195,0.9994,0.6393,0.7398,0.8248,0.7800,0.2189,1.0000,0.2189,0.3592
bonirob_2016-04-27-14-19-42_2_frame196,0.9998,0.9110,0.9851,0.9238,0.9534,0.7708,0.9343,0.8150,0.8706
bonirob_2016-04-27-14-19-42_2_frame197,0.9988,0.7890,0.9580,0.8173,0.8820,0.7577,0.8945,0.8320,0.8621
bonirob_2016-04-27-14-19-42_2_frame198,0.9998,0.8553,0.9532,0.8929,0.9220,0.9028,0.9841,0.9162,0.9489
bonirob_2016-04-27-14-19-42_2_frame199,1.0000,0.9148,0.9415,0.9699,0.9555,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame20,0.9999,0.8148,0.9257,0.8719,0.8980,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame200,0.9999,0.8944,0.9709,0.9190,0.9443,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame201,0.9998,0.8740,0.9789,0.8908,0.9327,0.7831,0.9304,0.8318,0.8783
bonirob_2016-04-27-14-19-42_2_frame202,1.0000,0.9185,0.9763,0.9395,0.9575,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame203,0.9999,0.8533,0.9537,0.8901,0.9208,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame204,0.9998,0.6599,0.8117,0.7791,0.7951,0.0851,1.0000,0.0851,0.1569
bonirob_2016-04-27-14-19-42_2_frame205,0.9999,0.8935,0.9924,0.8997,0.9437,0.8381,0.9833,0.8501,0.9119
bonirob_2016-04-27-14-19-42_2_frame206,0.9996,0.4728,0.5658,0.7420,0.6420,0.2577,0.8015,0.2753,0.4098
bonirob_2016-04-27-14-19-42_2_frame207,0.9997,0.6581,0.6974,0.9212,0.7938,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame208,0.9998,0.8575,0.9710,0.8801,0.9233,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame209,0.9999,0.8875,0.9482,0.9327,0.9404,0.8674,0.9913,0.8740,0.9290
bonirob_2016-04-27-14-19-42_2_frame21,0.9999,0.7807,0.8318,0.9271,0.8768,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame210,0.9999,0.8640,0.9751,0.8835,0.9270,0.8617,1.0000,0.8617,0.9257
bonirob_2016-04-27-14-19-42_2_frame211,0.9999,0.8235,0.9655,0.8485,0.9032,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame212,0.9998,0.5400,0.5844,0.8767,0.7013,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame213,0.9994,0.5712,0.6029,0.9158,0.7271,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame214,0.9997,0.7403,0.8114,0.8941,0.8508,0.8067,0.9913,0.8125,0.8930
bonirob_2016-04-27-14-19-42_2_frame215,0.9999,0.8761,0.9515,0.9171,0.9340,0.0000,0.0000,0.0000,0.0000
bonirob_2016-04-27-14-19-42_2_frame216,0.9998,0.7841,0.8497,0.9104,0.8790,0.0000,0.0000,0.0000,0.0000
